id,Label
1,vitamina
2,anaja
3,ahara
4,samanjasya
5,shuru
6,dhyana
7,anubhava
8,anumana
9,kalpana
10,arambha
11,kama
12,loga
13,vyakti
14,lauha
15,shakti
16,rakta
17,dirgha
18,utaka
19,dudha
20,tela
21,kohani
22,{harahara}
23,esida
24,sthiti
25,phala
26,upachara
27,padartha
28,puraskara
29,tarika
30,matra
31,samaya
32,vastu
33,nasika
34,anugamana
35,namaka
36,roga
37,{masalamasala}
38,tivrata
39,kami
40,mansa
41,bhavishya
42,paddhati
43,darda
44,mahina
45,saptaha
46,visheshajna
47,bhojana
48,prayoga
49,suchi
50,ghara
51,jala
52,{angaanga}
53,hissa
54,sharira
55,dina
56,angura
57,parinama
58,grama
59,anda
60,avashoshana
61,samavesha
62,kandha
63,kampakampi
64,ankha
65,achara
66,roti
67,adhikansha
68,sujana
69,parivartana
70,prayoga
71,avashyakata
72,adata
73,karana
74,miyada
75,papita
76,vaijnanika
77,tatva
78,peta
79,arama
80,alu
81,disha
82,madada
83,hava
84,gardana
85,asara
86,aushadhi
87,phurti
88,koshisha
89,garara
90,samasya
91,ushma
92,ausata
93,gala
94,pyaja
95,gehum
96,hatheli
97,nashta
98,karbohaidreta
99,machhali
100,kela
101,kshati
102,atmahatya
103,dhula
104,nariyala
105,gajara
106,phulagobhi
107,ghanta
108,dhupa
109,ghutana
110,chana
111,tvacha
112,chaya
113,chavala
114,shakkara
115,janavara
116,prajati
117,motiyabinda
118,dhanga
119,tanava
120,vyayama
121,sabja?i
122,bukhara
123,tapamana
124,avadhi
125,dahi
126,ninda
127,avasada
128,anidra_roga
129,salaha
130,peya
131,mavada
132,hisaba
133,prakara
134,prakriti
135,pravritti
136,pramana
137,bachcha
138,rasa
139,gari
140,vriddhi
141,sujava
142,hastakshepa
143,bija
144,marija
145,pechisha
146,bhapa
147,bhukha
148,bhumika
149,chokara
150,bhojana
151,nahim
152,malai
153,anta
154,khuraka
155,vajana
156,upayogita
157,amerika
158,lahasuna
159,varsha
160,vata
161,upavasa
162,kabja
163,shahada
164,shreni
165,sankramana
166,satha
167,santara
168,shama
169,samparka
170,pathyahara
171,sardi
172,seba
173,svasthya
174,ulti
175,kachauri
176,thakana
177,kharasha
178,chhinka
179,tarabuja
180,daliya
181,dasta
182,daurana
183,nashapati
184,kamajori
185,nimbu
186,panira
187,pachana_kriya
188,palaka
189,phalahara
190,pattagobhi
191,shleshma
192,yogadana
193,shalagama
194,ghava
195,bara
196,protina
197,paraheja
198,prayoga
199,sevana
200,poshana
201,mamala
202,gurda
203,malashaya
204,niyama
205,kami
206,vishanu
207,vikasa
208,pahuncha
209,mala
210,ghava
211,sui
212,ananasa
213,enima
214,rasa
215,golai
216,vijeta
217,raktalpata
218,apurti
219,pudinga
220,saphai
221,lakshana
222,srava
223,nalika
224,khinchava
225,kalima
226,sankuchana
227,mausama
228,pahalu
229,darsha
230,subaha
231,bhitti
232,ora
233,chakkara
234,shleshma
235,shvetasara
