Id,Label,Eccentricity,Closeness Centrality,Betweenness Centrality,Modularity Class,In-Degree,Out-Degree,Degree,Weighted Degree,Weighted In-Degree,Weighted Out-Degree,Authority,Hub,PageRank,Component ID,Clustering Coefficient,Number of triangles,Eigenvector Centrality
1,khadya,2.0,1.2857142857142858,15.0,10,4,5,9,9.0,4.0,5.0,0.01330377,0.01330377,0.017127777110533773,0,0.1,1,0.015047472212498799
2,shuru,7.0,3.54320987654321,0.0,83,0,1,1,1.0,0.0,1.0,0.0044345898,0.0044345898,0.0031133947226902855,1,0.0,0,0.04144631329961067
3,pratirodha,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0010838150102281787,2,0.0,0,0.0
4,karya,5.0,2.0617283950617282,1180.7809523809524,9,20,33,53,53.0,20.0,33.0,0.07538803,0.07538803,0.06131653702544284,1,0.06439393939393939,34,0.9879199578834587
5,loga,3.0,1.8333333333333333,33.5,1,3,5,8,8.0,3.0,5.0,0.01330377,0.01330377,0.015577511905413274,3,0.2,2,0.030280919301349758
6,vyakti,2.0,1.2222222222222223,141.5,1,11,14,25,25.0,11.0,14.0,0.033259425,0.033259425,0.04430810815031519,3,0.02197802197802198,2,0.061198227278157
7,nama,6.0,3.6296296296296298,0.0,6,1,0,1,1.0,1.0,0.0,0.0044345898,0.0044345898,0.0034181113872870554,1,0.0,0,0.02581343977261323
8,shakti,7.0,3.8518518518518516,78.5,19,1,4,5,5.0,1.0,4.0,0.011086474,0.011086474,0.008658384377147488,1,0.5,3,0.0438773829876097
9,rakta,2.0,1.5,0.0,5,1,0,1,1.0,1.0,0.0,0.0044345898,0.0044345898,0.005567906244182593,4,0.0,0,0.0024113551275258367
10,anushasana,1.0,1.0,0.0,2,1,1,2,2.0,1.0,1.0,0.0044345898,0.0044345898,0.007225433401521179,5,0.0,0,0.0017613729038155966
11,dudha,0.0,0.0,0.0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0010838150102281787,6,0.0,0,0.0
12,koshika,0.0,0.0,0.0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0010838150102281787,7,0.0,0,0.0
13,asthi,2.0,1.5,0.0,5,0,1,1,1.0,0.0,1.0,0.0044345898,0.0044345898,0.005567906244182593,4,0.0,0,0.0024113551275258367
14,avastha,5.0,2.6419753086419755,1333.52380952381,6,14,18,32,32.0,14.0,18.0,0.042128604,0.042128604,0.049421474066914946,1,0.006535947712418301,1,0.15629419923498736
15,phala,1.0,1.0,0.0,7,1,0,1,1.0,1.0,0.0,0.0044345898,0.0044345898,0.007225433401521179,8,0.0,0,0.0017613729038155966
16,hara,0.0,0.0,0.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0010838150102281787,9,0.0,0,0.0
17,kama,5.0,2.049382716049383,1260.7809523809524,9,21,33,54,54.0,21.0,33.0,0.07760532,0.07760532,0.06357863790151119,1,0.06060606060606061,34,1.0
18,upachara,6.0,3.0,80.0,9,3,3,6,6.0,3.0,3.0,0.0088691795,0.0088691795,0.00681623851704928,1,0.3333333333333333,1,0.231451298665501
19,padartha,2.0,1.5714285714285714,6.0,10,3,3,6,6.0,3.0,3.0,0.0088691795,0.0088691795,0.010333015938787412,0,0.3333333333333333,1,0.011296528097980834
20,tarika,6.0,3.0246913580246915,0.0,9,2,2,4,4.0,2.0,2.0,0.006651885,0.006651885,0.004253350005613062,1,1.0,1,0.2272520901709471
21,samaya,6.0,3.7901234567901234,312.0,76,1,4,5,5.0,1.0,4.0,0.011086474,0.011086474,0.011347302315712151,1,0.16666666666666666,1,0.020045956652021007
22,bimari,6.0,3.5555555555555554,237.0,11,4,4,8,8.0,4.0,4.0,0.011086474,0.011086474,0.0134950852830354,1,0.0,0,0.033348805678342
23,jaldi,5.0,2.4444444444444446,411.8761904761901,6,3,1,4,4.0,3.0,1.0,0.0088691795,0.0088691795,0.006587646382671938,1,0.3333333333333333,1,0.25306552994356024
24,tantra,7.0,3.9876543209876543,0.0,9,1,0,1,1.0,1.0,0.0,0.0044345898,0.0044345898,0.0030146743979209342,1,0.0,0,0.026710553846301492
25,kami,0.0,0.0,0.0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0010838150102281787,10,0.0,0,0.0
26,tutana,0.0,0.0,0.0,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0010838150102281787,11,0.0,0,0.0
27,darda,0.0,0.0,0.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0010838150102281787,12,0.0,0,0.0
28,mahina,1.0,1.0,0.0,15,1,1,2,2.0,1.0,1.0,0.0044345898,0.0044345898,0.007225433401521179,13,0.0,0,0.0017613729038155966
29,kaha,7.0,3.962962962962963,0.3333333333333333,9,1,2,3,3.0,1.0,2.0,0.006651885,0.006651885,0.004601711021619742,1,0.0,0,0.05408597679680464
30,yoddha,3.0,2.1666666666666665,0.0,1,1,1,2,2.0,1.0,1.0,0.0044345898,0.0044345898,0.0037744373023311786,3,0.0,0,0.014524246946407943
