Id,Label,Eccentricity,Closeness Centrality,Betweenness Centrality,Modularity Class,In-Degree,Out-Degree,Degree,Weighted Degree,Weighted In-Degree,Weighted Out-Degree,Authority,Hub,PageRank,Component ID,Clustering Coefficient,Number of triangles,Eigenvector Centrality
1,taalamela,1.0,1.0,0.0,60,0,1,1,1.0,0.0,1.0,0.004464286,0.004464286,0.007544323188607231,0,0.0,0,0.0028750170392515856
2,shuroo,7.0,4.297029702970297,0.14285714285714285,12,0,2,2,2.0,0.0,2.0,0.0066964286,0.0066964286,0.005067652697844623,1,0.0,0,0.09926117736246469
3,dara,6.0,3.6534653465346536,211.1404761904762,31,3,1,4,4.0,3.0,1.0,0.008928572,0.008928572,0.008770047275941018,1,0.0,0,0.058494299436508725
4,yaada,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0011316484782910852,2,0.0,0,0.0
5,anubhava,7.0,3.603960396039604,261.45952380952394,13,3,2,5,5.0,3.0,2.0,0.013392857,0.013392857,0.011119647722261247,1,0.0,0,0.2332276370021513
6,khoja,8.0,4.079207920792079,0.0,1,1,0,1,1.0,1.0,0.0,0.004464286,0.004464286,0.0034301140017964395,1,0.0,0,0.13214035548708086
7,kaama,7.0,3.089108910891089,2590.4095238095233,1,14,22,36,36.0,14.0,22.0,0.05580357,0.05580357,0.0649289293818457,1,0.0,0,0.7380546730725105
8,loga,3.0,1.75,20.5,2,2,4,6,6.0,2.0,4.0,0.011160715,0.011160715,0.012649754400171844,3,0.3333333333333333,2,0.05348307628937692
9,vyakti,3.0,1.3333333333333333,55.5,2,7,9,16,16.0,7.0,9.0,0.02232143,0.02232143,0.029131343158226793,3,0.05555555555555555,2,0.08382608387422086
10,kshamataa,8.0,4.465346534653466,280.575,34,2,4,6,6.0,2.0,4.0,0.011160715,0.011160715,0.013631722855232765,1,0.0,0,0.03698076065609009
11,rakta,0.0,0.0,0.0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0011316484782910852,4,0.0,0,0.0
12,paira,0.0,0.0,0.0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0011316484782910852,5,0.0,0,0.0
13,haddee,0.0,0.0,0.0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0011316484782910852,6,0.0,0,0.0
14,roopa,8.0,3.3564356435643563,2259.657142857142,50,16,21,37,37.0,16.0,21.0,0.04910714,0.04910714,0.06205856106128605,1,0.0,0,0.4989728061467845
