Source,Target, id, Weight
1,145,1,1
2,28,2,1
2,157,3,1
3,142,4,1
5,69,5,1
5,161,6,1
7,6,7,1
7,28,8,1
7,32,9,1
7,34,10,1
7,49,11,1
7,55,12,1
7,56,13,1
7,60,14,1
7,69,15,1
7,70,16,1
7,72,17,1
7,80,18,1
7,99,19,1
7,114,20,1
7,127,21,1
7,128,22,1
7,141,23,1
7,155,24,1
7,157,25,1
7,165,26,1
7,170,27,1
7,176,28,1
8,9,29,2
8,30,30,1
8,97,31,1
8,135,32,1
9,8,33,2
9,16,34,1
9,62,35,1
9,74,36,1
9,97,37,2
9,126,38,1
9,135,39,1
9,169,40,1
9,175,41,1
10,24,42,1
10,86,43,1
10,156,44,1
10,166,45,1
14,17,46,1
14,18,47,1
14,22,48,1
14,44,49,1
14,50,50,1
14,68,51,1
14,76,52,1
14,77,53,1
14,81,54,1
14,100,55,1
14,103,56,1
14,113,57,1
14,116,58,1
14,122,59,1
14,125,60,1
14,133,61,1
14,142,62,1
14,144,63,1
14,146,64,1
14,152,65,1
14,158,66,1
15,24,67,1
16,9,68,1
16,95,69,1
18,14,70,1
20,39,71,1
22,14,72,1
22,168,73,1
29,5,74,1
29,143,75,1
30,151,76,1
31,128,77,1
32,7,78,1
36,101,79,2
36,153,80,2
37,47,81,1
37,93,82,1
37,161,83,1
37,162,84,1
39,46,85,1
44,14,86,1
46,39,87,1
46,76,88,1
47,37,89,1
47,60,90,1
47,85,91,1
47,93,92,1
47,129,93,1
47,133,94,1
47,138,95,1
47,161,96,1
47,162,97,1
47,178,98,1
49,7,99,1
49,156,100,1
50,14,101,1
51,5,102,1
51,28,103,1
51,122,104,1
51,147,105,1
51,157,106,1
52,57,107,1
52,65,108,1
52,137,109,1
53,7,110,1
53,52,111,1
54,57,112,1
54,137,113,1
55,7,114,1
56,7,115,1
57,50,116,1
57,52,117,1
57,54,118,1
58,5,119,1
58,143,120,1
60,47,121,1
60,93,122,1
60,161,123,1
60,162,124,1
61,43,125,1
61,123,126,1
62,9,127,1
68,14,128,1
70,7,129,1
72,7,130,1
74,9,131,1
76,14,132,1
76,39,133,1
76,46,134,1
77,14,135,1
78,24,136,1
79,113,137,1
80,7,138,1
80,150,139,1
81,14,140,1
82,52,141,1
85,47,142,1
85,93,143,1
85,161,144,1
85,162,145,1
86,10,146,1
89,28,147,1
89,157,148,1
90,7,149,1
91,171,150,1
93,37,151,1
93,47,152,1
93,60,153,1
93,85,154,1
93,129,155,1
93,133,156,1
93,138,157,1
93,161,158,1
93,162,159,1
93,178,160,1
94,177,161,1
95,16,162,1
97,8,163,1
99,7,164,1
99,123,165,1
100,14,166,1
101,36,167,2
109,111,168,1
111,65,169,1
111,109,170,1
111,112,171,1
111,131,172,1
111,173,173,1
111,174,174,1
112,111,175,1
113,14,176,1
114,3,177,1
117,28,178,1
117,157,179,1
118,28,180,1
118,157,181,1
119,24,182,1
120,24,183,1
122,24,184,1
123,155,185,1
125,14,186,1
126,9,187,1
127,7,188,1
128,7,189,1
133,14,190,1
133,47,191,1
133,93,192,1
133,161,193,1
133,162,194,1
135,9,195,1
137,50,196,1
137,52,197,1
137,54,198,1
141,7,199,1
142,3,200,1
142,14,201,1
143,29,202,1
143,53,203,1
143,58,204,1
144,14,205,1
146,14,206,1
147,31,207,1
147,51,208,1
148,28,209,1
148,157,210,1
149,60,211,1
150,80,212,1
151,30,213,1
153,36,214,2
156,10,215,1
158,14,216,1
161,37,217,1
161,47,218,1
161,60,219,1
161,85,220,1
161,93,221,1
161,129,222,1
161,133,223,1
161,138,224,1
161,162,225,1
161,178,226,1
162,60,227,1
167,3,228,1
167,52,229,1
168,22,230,1
169,9,231,1
170,7,232,1
171,91,233,1
172,123,234,1
174,111,235,1
177,94,236,1
178,47,237,1
178,93,238,1
178,161,239,1
178,162,240,1
