id,Label
1,samanvaya
2,anubhava
3,sankalpana
4,khoja
5,avishkara
6,karma
7,loga
8,vyakti
9,shakti
10,sthiti
11,mata
12,karya
13,upachara
14,upaya
15,adami
16,samaya
17,nirmana
18,bhavana
19,prasannata
20,shanti
21,guna
22,kashta
23,roga
24,sansara
25,kami
26,bhavishya
27,kavita
28,bhagya
29,pida?a
30,yogyata
31,bodha
32,bhutakala
33,parishrama
34,sharira
35,dina
36,hiro
37,prakasha
38,mana
39,mansapeshi
40,chinta
41,pachhatava
42,dhera
43,ankha
44,virama
45,murkhata
46,labha
47,vakila
48,sansthapaka
49,hridaya
50,apeksha
51,avashyakata
52,vinasha
53,artha
54,uddeshya
55,adata
56,vichara
57,prashikshana
58,karana
59,dhana
60,sudhara
61,paristhiti
62,unra
63,socha
64,diladaula
65,kathinai
66,pratishtha
67,bhaya
68,akara
69,manushya
70,ananda
71,rasa
72,chamaka
73,alasya
74,sahayata
75,chikitsaka
76,prabhava
77,chalana
78,utsaha
79,prayasa
80,samasya
81,kada
82,urja
83,bhula
84,dhairya
85,sangita
86,svapna
87,upalabdhi
88,hani
89,atmahatya
90,sira
91,mahattva
92,gala
93,ghanta
94,khoja
95,mukti
96,jivana
97,tivrata
98,vyayama
99,sataha
100,damana
101,buddhi
102,mastishka
103,sanshaya
104,shatru
105,sampatti
106,jaldabaji
107,dharana
108,dhyana
109,shuddhata
110,nataka
111,gaharai
112,anidra_roga
113,samaja
114,taraha
115,prakriti
116,prakriti
117,prerana
118,vriddhi
119,hastakshepa
120,bimara
121,khana
122,nahim
123,mata
124,bhara
125,yoga
126,saphalata
127,varshom
128,{sosona}
129,bharata
130,svasthya
131,asaphalata
132,gandhiji
133,sayakala
134,bhagadauda?
135,pachana
136,mila
137,momabatti
138,dekhabhala
139,sanskriti
140,svikara
141,ghava
142,bara
143,sangharsha
144,phuta
145,gati
146,banavata
147,sangraha
148,dava
149,srota
150,nimva
151,sthana
152,vikasa
153,paunda
154,pahuncha
155,asana
156,niyantrana
157,kimata
158,jukava
159,hajara
160,samanvaya
161,yunani
162,upeksha
163,thama
164,vapasi
165,siddhanta
166,nirashavada
167,ora
168,sanrajya
169,uttarajivita
170,asha
171,sabhyata
