Id,Label,Eccentricity,Closeness Centrality,Betweenness Centrality,Modularity Class,In-Degree,Out-Degree,Degree,Weighted Degree,Weighted In-Degree,Weighted Out-Degree,Authority,Hub,PageRank,Component ID,Clustering Coefficient,Number of triangles,Eigenvector Centrality
1,Bhagavaana,1.0,1.0,0.0,0,1,1,2,2.0,1.0,1.0,0.001980198,0.001980198,0.003929273069841676,0,0.0,0,0.0014869476439941108
2,yaada,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,5.893909604762516E-4,1,0.0,0,0.0
3,kalpanaa,0.0,0.0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,5.893909604762516E-4,2,0.0,0,0.0
4,prema,0.0,0.0,0.0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,5.893909604762516E-4,3,0.0,0,0.0
5,sankalpanaa,1.0,1.0,1.0,4,2,0,2,2.0,2.0,0.0,0.0029702971,0.0029702971,0.005737068792454742,4,0.0,0,0.0031602727339379477
6,kaama,7.0,3.205607476635514,5950.593445652863,5,22,30,52,52.0,22.0,30.0,0.03069307,0.03069307,0.0353395006007323,5,0.013793103448275862,6,0.5876974458032154
7,tyohaara,9.0,4.808411214953271,213.0,105,1,3,4,4.0,1.0,3.0,0.003960396,0.003960396,0.003061623574758504,5,0.3333333333333333,1,0.06563453612531604
8,loga,8.0,3.9065420560747666,961.5123142214823,103,2,6,8,8.0,2.0,6.0,0.006930693,0.006930693,0.007042295095317967,5,0.13333333333333333,2,0.09690861727007287
9,daalaana,9.0,4.0233644859813085,0.0,102,1,1,2,2.0,1.0,1.0,0.001980198,0.001980198,0.0014824218973839383,5,0.0,0,0.0647478323850484
10,naama,8.0,4.079439252336448,424.0,8,1,1,2,2.0,1.0,1.0,0.0029702971,0.0029702971,0.0032105210719016635,5,0.0,0,0.04656085839330685
11,raajya,8.0,4.0233644859813085,808.8901507936433,94,7,8,15,15.0,7.0,8.0,0.008910891,0.008910891,0.007957114325794224,5,0.14285714285714285,4,0.26680693058936017
12,jilaa,8.0,3.542056074766355,2119.2217917446933,12,4,14,18,18.0,4.0,14.0,0.014851485,0.014851485,0.013900796435918183,5,0.02197802197802198,2,0.32611262267612945
