Id,Label
1,Bhagavaana
2,yaada
3,kalpanaa
4,prema
5,sankalpanaa
6,kaama
7,tyohaara
8,loga
9,daalaana
10,naama
11,raajya
12,jilaa
13,bala
14,ranga
15,mandira
16,garbhagruha
17,pratimaa
18,mancha
19,mittee
20,roopa
21,aanta
22,abhibhooti
23,dvaara
24,purusha
25,dina
26,bhaavanaa
27,darshaka
28,khushee
29,sabhyataa
30,shikhara
31,dharma
32,motee
33,khaada?ee
34,pashchima
35,sansaara
36,narmadaa
37,chabootaraa
38,imaarata
39,mahala
40,deevaara
41,shabda
42,samooha
43,dayaa
44,kalaa
45,baagha
46,maheenaa
47,pradaana
48,mahaaraaja
49,raanee
50,shooraveera
51,yoddhaa
52,aayojana
53,bhojana
54,dharaatala
55,sangrahaalaya
56,bhaaga
57,avakaasha
58,sthaana
59,kshetra
60,shiva
61,vishnu
62,paarvatee
63,brahmaa
64,cheetala
65,chitra
66,shailee
67,vruksha
68,aashcharya
69,shuddhataa
70,kaanhaa
71,deva
72,vana
73,keandra
74,saadhu
75,samudra
76,patthara
77,{ghaatiyaaghaatee}
78,varchaswa
79,adhikaaansha
80,shaasaka
81,raajaa
82,shahanshaaha
83,nivaasa
84,aaja
85,adhyayana
86,masjida
87,eka
88,apekshaa
89,uddeshya
90,abhyaasa
91,upaasanaa
92,bhoobhaaga
93,aagamana
94,avasara
95,visha
96,khareedadaaree
97,drushti
98,yaatraa
99,saara
100,aakruti
101,karmachaaree
102,udaaharana
103,udaaharana
104,namoonaa
105,aananda
106,gaurava
107,joona
108,aasaanee
109,aaraama
110,vishraama
111,aarya
112,utpatti
113,prashansaa
114,shishya
115,chhaapa
116,jeevana
117,saasa
118,matha
119,sahajataa
120,nyaaya
121,itihaasa
122,umanga
123,shahara
124,mausama
125,ghaatee
126,tata
127,kabra
128,kahaanee
129,chitrakaaree
130,kaa?cha
131,kilaa
132,parivaara
133,jagadanbaa
134,hirana
135,pushpa
136,nadee
137,mukhyaalaya
138,raajadhaanee
139,banjara
140,stanbha
141,khajoora
142,gaa?va
143,kerala
144,eshiyaa
145,gaayaka
146,greeshmahrutu
147,mahatva
148,gaada?ee
149,rela
150,sangeetagna
151,vikalpa
152,prateeka
153,cheetaa
154,prastuti
155,jaanavara
156,chhataree
157,yamunaa
158,shrruankhalaa
159,bhaashaa
160,prajaati
161,suandarataa
162,jeevana
163,jeeta
164,ratna
165,pratiyogitaa
166,hotala
167,buandelaa
168,meenaara
169,madhya
170,maarga
171,upahaara
172,rekhaa
173,shailee
174,praveshadvaara
175,dakshina
176,dukaana
177,madhyaanha
178,drushya
179,prushthabhoomi
180,navambara
181,mruganayanee
182,madhyapradesha
183,nrutya
184,chaitya
185,mahaapaatra
186,purodhaa
187,saaanbhara
188,pashchima
189,pathaara
190,raajamaarga
191,talahatee
192,varshaa
193,seedha?ee
194,poorva
195,vishaya
196,taraha
197,bahoo
198,prasaara
199,sabhaagruha
200,baa?ta
201,desha
202,bhoja
203,bhoja
204,bhojana
205,naheean
206,maidaana
207,paryataka
208,swaada
209,darabaara
210,langoora
211,varshoan
212,nandee
213,lakshmana
214,sultaana
215,saatha
216,stoopa
217,raajavansha
218,bhaarata
219,agasta
220,eeanta
221,eesvee
222,aaghaata
223,dhvansaavashesha
224,yoginee
225,dena
226,beecha
227,naatyashaalaa
228,naamakarana
229,punarnirmaana
230,torana
231,basa
232,chikitsaa
233,meela
234,rakhaava
235,vaastukalaa
236,prabandhana
237,vyutpatti
238,shataabdee
239,saadagee
240,kaaryakrama
241,baara
242,dillee
243,raama
244,maarcha
245,apraila
246,janavaree
247,jaina
248,faravaree
249,futa
250,muanbaee
251,hiandoo
252,shreelankaa
253,kimee
254,chennaee
255,sitambara
256,vaasanaa
257,kaareegaree
258,khemaa
259,parisara
260,sanginee
261,sanrachanaa
262,raaja
263,aakarshana
264,melaa
265,2meetara
266,utaara
267,varga
268,samaadhi
269,sankalana
270,kavayitree
271,dina
272,chandela
273,kaalee
274,kathaka
275,odisee
276,bharatanaatyama
277,laavanya
278,pahu?chaa
279,bhaaga
280,farneechara
281,telee
282,jatilataa
283,akabara
284,neelagaaya
285,goanda
286,‘kuanbha
287,gantavya
288,aadinaatha
289,onama
290,devee
291,jyotirlianga
292,mahaakaala
293,oankaareshvara
294,ujjaina
295,taanasena
296,kanva
297,jahaa?geera
298,prema
299,kuchha
300,bauddha
301,uda?aana
302,hissaa
303,maaladeeva
304,parichita
305,satapuda?aa
306,iandaura
307,gvaaliyara
308,jabalapura
309,bhopaala
310,triveandrama
311,vidhaanasabhaa
312,mandalaa
313,shivapuree
314,smaaraka
315,teekhee
316,itihaasa
317,bhavyataa
318,pratinidhitva
319,ashoka
320,bhojapura
321,chiankaaraa
322,krushnamruga
323,sevaa
324,khajuraaho
325,maalavaa
326,bheela
327,kathakalee
328,bhittichitra
329,kshetra
330,lanbaaee
331,sanyojana
332,moola
333,paaandulipi
334,chitragupta
335,ora
336,nivaasa
337,samaya
338,lekhaagaara
339,hotala
340,udyaana
341,utsava
342,khanda
343,keandra
344,shaakhaa
345,sammilana
346,janataa
347,aanta
348,shilpa
