Id,Label,Eccentricity,Closeness Centrality,Betweenness Centrality,Modularity Class,In-Degree,Out-Degree,Degree,Weighted Degree,Weighted In-Degree,Weighted Out-Degree,Authority,Hub,PageRank,Component ID,Clustering Coefficient,Number of triangles,Eigenvector Centrality
1,S1,4.0,2.590909090909091,0.6256349206349207,2,0,3,3,3.0,0.0,3.0,0.0037002775,0.0037002775,0.004322095447458328,0,0.3333333333333333,1,0.059955575651811296
2,S2,4.0,2.715909090909091,1.2736922703783786,7,0,2,2,2.0,0.0,2.0,0.002775208,0.002775208,0.003588987420899036,0,0.0,0,0.03511771497474127
3,S3,4.0,2.0681818181818183,47.07403060663154,1,0,16,16,16.0,0.0,16.0,0.015726179,0.015726179,0.01418714599899054,0,0.4083333333333333,49,0.4425488539511496
4,S4,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0016547159034481687,1,0.0,0,0.0
5,S5,4.0,2.7045454545454546,1.548652552338236,7,0,3,3,3.0,0.0,3.0,0.0037002775,0.0037002775,0.004546260837359028,0,0.0,0,0.05961821112801978
6,S6,3.0,2.1931818181818183,47.74931911681757,3,0,8,8,8.0,0.0,8.0,0.008325624,0.008325624,0.00848675445122907,0,0.25,7,0.17466887326209546
7,S7,4.0,2.6931818181818183,0.3827777777777778,2,0,2,2,2.0,0.0,2.0,0.002775208,0.002775208,0.003509620830987071,0,0.0,0,0.03855052402179351
8,S8,3.0,2.1136363636363638,45.895832258219045,3,1,18,19,19.0,1.0,18.0,0.018501388,0.018501388,0.01688975289520815,0,0.25146198830409355,43,0.4263819834277666
9,S9,4.0,2.340909090909091,7.489050683867428,4,0,8,8,8.0,0.0,8.0,0.008325624,0.008325624,0.0081064167595143,0,0.25,7,0.2105548271157272
10,S10,3.0,2.0795454545454546,7.489050683867428,4,0,9,9,9.0,0.0,9.0,0.009250694,0.009250694,0.008853200125276718,0,0.4166666666666667,15,0.2678093925316553
11,S11,2.0,1.4545454545454546,843.2860767879883,12,2,46,48,48.0,2.0,46.0,0.0453284,0.0453284,0.0421614412280471,0,0.17109929078014185,193,1.0
12,S12,4.0,2.6931818181818183,0.3827777777777778,2,0,2,2,2.0,0.0,2.0,0.002775208,0.002775208,0.003509620830987071,0,0.0,0,0.03855052402179351
13,S13,4.0,2.75,6.232950382950382,3,1,8,9,9.0,1.0,8.0,0.009250694,0.009250694,0.00948617881062655,0,0.2222222222222222,8,0.11150617076722069
14,S14,3.0,2.215909090909091,24.73243021248993,3,4,9,13,13.0,4.0,9.0,0.012950972,0.012950972,0.01279081447545128,0,0.4358974358974359,34,0.22065278477901773
15,S15,3.0,2.4545454545454546,0.6567025089605735,2,0,3,3,3.0,0.0,3.0,0.0037002775,0.0037002775,0.004281330222436496,0,0.3333333333333333,1,0.0713257774183703
16,S16,3.0,1.9090909090909092,111.63349416290784,2,1,13,14,14.0,1.0,13.0,0.0138760405,0.0138760405,0.01451271678937915,0,0.3956043956043956,36,0.37992181358407856
17,S17,3.0,2.0113636363636362,65.67438992755369,1,1,17,18,18.0,1.0,17.0,0.017576318,0.017576318,0.01601119110070158,0,0.2549019607843137,39,0.4459995680437221
