Source,Target, id, Weight
1,37,1,1
1,38,2,1
1,42,3,1
2,38,4,2
2,72,5,1
3,21,6,2
3,22,7,2
3,23,8,2
3,31,9,2
3,47,10,1
3,48,11,2
3,49,12,2
3,50,13,2
3,51,14,2
3,61,15,1
3,74,16,2
3,75,17,2
3,76,18,2
3,77,19,2
3,80,20,2
3,81,21,2
5,51,22,1
5,57,23,1
5,87,24,1
6,8,25,2
6,11,26,2
6,13,27,2
6,14,28,2
6,30,29,2
6,32,30,2
6,37,31,1
6,38,32,1
7,37,33,1
7,38,34,1
8,14,35,1
8,19,36,2
8,20,37,2
8,21,38,4
8,22,39,4
8,23,40,4
8,31,41,4
8,44,42,4
8,48,43,1
8,49,44,1
8,50,45,1
8,51,46,1
8,74,47,1
8,75,48,4
8,76,49,1
8,77,50,1
8,80,51,1
8,81,52,1
9,42,53,12
9,47,54,1
9,54,55,6
9,55,56,6
9,58,57,6
9,61,58,1
9,63,59,6
9,68,60,6
10,11,61,1
10,42,62,2
10,47,63,1
10,54,64,1
10,55,65,1
10,58,66,1
10,61,67,1
10,63,68,1
10,68,69,1
11,14,70,1
11,16,71,2
11,19,72,2
11,20,73,2
11,21,74,2
11,22,75,3
11,23,76,2
11,24,77,1
11,25,78,2
11,28,79,1
11,29,80,1
11,31,81,2
11,32,82,1
11,38,83,1
11,42,84,4
11,44,85,4
11,47,86,1
11,48,87,1
11,49,88,1
11,50,89,1
11,51,90,1
11,54,91,2
11,55,92,3
11,58,93,3
11,59,94,1
11,61,95,1
11,63,96,2
11,64,97,1
11,65,98,1
11,67,99,1
11,68,100,2
11,70,101,1
11,74,102,2
11,75,103,2
11,76,104,1
11,77,105,1
11,78,106,1
11,79,107,2
11,80,108,1
11,81,109,1
11,86,110,1
11,87,111,1
11,90,112,1
11,93,113,1
11,95,114,1
11,96,115,2
12,37,116,2
12,38,117,2
13,14,118,1
13,19,119,2
13,20,120,2
13,21,121,4
13,22,122,4
13,23,123,4
13,31,124,4
13,75,125,4
14,19,126,2
14,20,127,2
14,21,128,2
14,22,129,2
14,23,130,2
14,30,131,1
