id,Label
1,sammana
2,bhagavana
3,andhanukarana
4,karara
5,anubhava
6,jnana
7,anumati
8,anumana
9,virodha
10,agraha
11,vyakhya
12,anveshana
13,khoja
14,chintana
15,ghrina
16,sandesha
17,avishkara
18,karya
19,loga
20,vyakti
21,nama
22,kshamata
23,rakta
24,chuha
25,utaka
26,koshthaka
27,satva
28,paira
29,koshika
30,jariya
31,prahara
32,sthiti
33,anta
34,upachara
35,sanketa
36,dvara
37,upaya
38,kala
39,nirmana
40,chija
41,kanuna
42,nirasha
43,prashasana
44,roga
45,duniya
46,janakari
47,chhuta
48,tivrata
49,asvikriti
50,imarata
51,abhava
52,sahi
53,anyatha
54,kaha
55,prakriya
56,anuchchheda
57,yogyata
58,bodha
59,kahana
60,visheshajna
61,shrama
62,upayoga
63,vyavahara
64,shirshaka
65,sara
66,anga
67,ansha
68,sharira
69,stana
70,?pareshana
71,prani
72,parinama
73,paramanu
74,mauta
75,atma
76,sachchai
77,chinta
78,kolahala
79,hani
80,agnyashaya
81,kachahari
82,sansthana
83,labha
84,vartamana
85,rashtrapati
86,kopa
87,bhala
88,adhyayana
89,parivartana
90,eka
91,apeksha
92,avashyakata
93,mukabala
94,vishvasa
95,tabahi
96,bata
97,tatparya
98,uddeshya
99,pasanda
100,karana
101,dhana
102,naubata
103,paristhiti
104,vaijnanika
105,hasti
106,pratishtha
107,aspatala
108,aja
109,kaushala
110,manava
111,udaharana
112,peta
113,sahara
114,suvidha
115,sahayata
116,chikitsaka
117,manga
118,aushadhi
119,pratidana
120,utsaha
121,prayasa
122,upasthiti
123,stana
124,samasya
125,urja
126,varnana
127,galati
128,dhairya
129,kartavya
130,pesha
131,mashina
132,yugom
133,danda
134,pustaka
135,bachata
136,vivarana
137,kutta
138,kushtha
139,shabdakosha
140,kosha
141,kharidari
142,kosha
143,kharcha
144,sira
145,kalakatta
146,garima
147,bama
148,charitra
149,janavara
150,duniya
151,jivana
152,barabari
153,ahvana
154,visheshajnata
155,salahakara
156,dara
157,samaja
158,mastishka
159,madhyanha
160,avadharana
161,nidana
162,niyantrana
163,kainsara
164,arbuda
165,pashchima
166,paramarsha
167,guna
168,samiti
169,punji
170,samaja
171,sandarbha
172,prakara
173,prakriti
174,drishtanta
175,virasata
176,hastakshepa
177,marija
178,desha
179,bhojana
180,vichara
181,yachana
182,lekhaka
183,rasayana
184,amerika
185,salom
186,vinanrata
187,sansthapana
188,satha
189,sukshmadarshi
190,bharata
191,avaja
192,svasthya
193,asaphalata
194,alekha
195,ugahi
196,mara
197,dhumadhama
198,pustika
199,pariksha
200,dekhabhala
201,shabda
202,lauta
203,vikirana
204,prabandhana
205,sachcha
206,sphiti
207,svikara
208,anubhaga
209,bajata
210,antara
211,dilli
212,vibhaga
213,protina
214,bambai
215,avadhana
216,sarakara
217,madrasa
218,prayogashala
219,bharatiya
220,vijnana
221,shulka
222,tathya
223,tathya
224,ashvasana
225,yada
226,adhara
227,uchchhedana
228,pratikriya
229,damaka
230,tippani
231,pata
232,ja?ora
233,parakashtha
234,pahuncha
235,meri
236,roka
237,anga
238,kharaba
239,re
240,da?lara
241,jancha
242,parikshana
243,britena
244,kanada
245,hissa
246,lakshana
247,shalya
248,manavajati
249,svechchhacharita
250,mithaka
251,sakriyata
252,pushti
253,kudha?a
254,ashcharya
255,jalaka
256,jagaha
257,kshetra
258,ora
259,parti
260,yaham
261,samaya
262,anuprayoga
263,seva
264,kendra
265,kuchha
266,vimana
267,sankaya
268,samaja
269,sadasya
270,pahachana
