Source,Target, id, Weight
1,26,1,1
1,39,2,1
1,72,3,1
1,73,4,1
1,74,5,1
2,19,6,2
2,22,7,2
2,32,8,2
2,39,9,1
2,53,10,1
2,54,11,1
2,57,12,1
2,62,13,2
2,67,14,2
2,74,15,1
2,75,16,1
3,22,17,2
3,25,18,1
3,42,19,1
3,59,20,1
3,62,21,1
3,63,22,1
3,77,23,1
3,87,24,1
4,60,25,1
4,81,26,1
5,10,27,1
5,16,28,1
5,19,29,2
5,22,30,2
5,29,31,2
5,31,32,1
5,32,33,2
5,47,34,1
5,54,35,1
5,62,36,2
5,67,37,2
5,71,38,1
5,74,39,2
5,86,40,1
6,19,41,1
6,22,42,3
6,24,43,1
6,27,44,1
6,32,45,3
6,37,46,2
6,38,47,1
6,52,48,1
6,53,49,3
6,54,50,3
6,57,51,3
6,62,52,3
6,67,53,3
6,72,54,2
6,73,55,2
6,75,56,3
6,89,57,1
7,10,58,4
7,22,59,3
7,25,60,3
7,27,61,3
7,28,62,2
7,29,63,1
7,30,64,2
7,31,65,1
7,34,66,1
7,35,67,1
7,38,68,1
7,39,69,2
7,46,70,1
7,47,71,1
7,53,72,2
7,54,73,3
7,57,74,2
7,62,75,3
7,63,76,4
7,71,77,1
7,72,78,1
7,75,79,2
7,77,80,1
7,78,81,2
7,79,82,1
7,86,83,1
7,87,84,3
8,19,85,2
8,22,86,1
8,25,87,1
8,26,88,1
8,32,89,1
8,39,90,1
8,47,91,1
8,62,92,2
8,63,93,1
8,67,94,1
8,74,95,2
8,87,96,1
9,19,97,1
9,26,98,1
9,74,99,1
10,16,100,1
10,19,101,1
10,22,102,3
10,27,103,3
10,31,104,1
10,42,105,1
10,47,106,1
10,71,107,1
10,74,108,1
10,78,109,2
10,86,110,1
11,13,111,1
11,19,112,1
11,22,113,4
11,32,114,4
11,36,115,2
11,39,116,1
11,47,117,5
11,62,118,4
11,67,119,4
11,74,120,1
11,75,121,2
11,98,122,1
12,16,123,1
12,19,124,1
12,39,125,1
12,42,126,1
12,47,127,1
12,74,128,1
13,19,129,1
13,22,130,2
13,26,131,1
13,27,132,2
13,29,133,2
13,32,134,2
13,36,135,3
13,39,136,1
13,47,137,5
13,52,138,1
13,53,139,2
13,54,140,2
13,56,141,1
13,57,142,2
13,60,143,1
13,62,144,2
13,66,145,1
13,67,146,2
13,70,147,1
13,71,148,1
13,72,149,1
13,73,150,1
13,74,151,2
13,75,152,6
13,76,153,1
13,78,154,2
13,81,155,1
13,84,156,1
13,89,157,1
13,91,158,1
13,98,159,1
14,19,160,1
14,53,161,1
14,54,162,1
14,57,163,1
14,75,164,1
15,39,165,1
16,19,166,1
16,39,167,1
16,74,168,1
17,19,169,1
17,53,170,1
17,54,171,1
17,57,172,1
17,75,173,1
18,22,174,3
18,29,175,1
18,30,176,2
18,32,177,3
18,34,178,1
18,36,179,2
18,38,180,1
18,47,181,4
18,53,182,2
18,54,183,2
18,56,184,1
18,57,185,2
18,62,186,3
18,67,187,3
18,75,188,4
18,77,189,1
19,22,190,2
19,29,191,1
19,31,192,2
19,32,193,2
19,33,194,1
19,34,195,3
19,35,196,1
19,40,197,1
19,42,198,1
19,43,199,2
19,45,200,2
19,46,201,1
19,47,202,4
19,50,203,2
19,52,204,2
19,54,205,1
19,56,206,1
19,60,207,1
19,62,208,3
19,65,209,1
19,66,210,1
19,67,211,2
19,68,212,1
19,69,213,2
19,71,214,3
19,72,215,2
19,73,216,1
19,74,217,3
19,80,218,1
19,82,219,1
19,86,220,1
19,87,221,3
19,89,222,1
19,90,223,2
19,91,224,2
19,95,225,1
19,96,226,1
19,98,227,1
20,22,228,1
20,32,229,1
20,53,230,1
