Id,Label,Eccentricity,Closeness Centrality,Betweenness Centrality,Modularity Class,In-Degree,Out-Degree,Degree,Weighted Degree,Weighted In-Degree,Weighted Out-Degree,Authority,Hub,PageRank,Component ID,Clustering Coefficient,Number of triangles,Eigenvector Centrality
1,samanvaya,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0013351134945936147,0,0.0,0,0.0
2,anubhava,6.0,3.463917525773196,138.6067282176028,11,2,2,4,4.0,2.0,2.0,0.011013215,0.011013215,0.011153962487510978,1,0.16666666666666666,1,0.06890114679644638
3,sankalpana,6.0,3.536082474226804,31.135714285714286,70,2,0,2,2.0,2.0,0.0,0.0066079297,0.0066079297,0.005874340724115273,1,0.0,0,0.04287072707713548
4,khoja,6.0,3.4948453608247423,0.0,1,2,0,2,2.0,2.0,0.0,0.0066079297,0.0066079297,0.004974777840998907,1,1.0,1,0.18316801131619984
5,avishkara,6.0,3.4948453608247423,0.0,1,2,2,4,4.0,2.0,2.0,0.0066079297,0.0066079297,0.004974777840998907,1,1.0,1,0.18316801131619984
6,karma,5.0,2.711340206185567,658.1820180163835,1,16,23,39,39.0,16.0,23.0,0.052863438,0.052863438,0.04890738794862715,1,0.08695652173913043,22,0.7071238562373023
7,loga,6.0,3.670103092783505,186.54211164222775,11,1,4,5,5.0,1.0,4.0,0.011013215,0.011013215,0.01012817544902468,1,0.5,3,0.03921782398331406
8,vyakti,7.0,4.278350515463917,14.28800125313284,11,4,4,8,8.0,4.0,4.0,0.011013215,0.011013215,0.010298092750466439,1,0.6666666666666666,4,0.03218056806117338
9,shakti,7.0,4.391752577319588,191.0,2,1,3,4,4.0,1.0,3.0,0.008810572,0.008810572,0.01243483306880254,1,0.0,0,0.018501690819483343
10,sthiti,5.0,2.443298969072165,1147.9283703353747,3,15,27,42,42.0,15.0,27.0,0.06387665,0.06387665,0.05829240100123418,1,0.07407407407407407,28,1.0
11,mata,0.0,0.0,0.0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0013351134945936147,2,0.0,0,0.0
12,karya,5.0,2.515463917525773,1483.7972617166113,1,18,23,41,41.0,18.0,23.0,0.057268724,0.057268724,0.05379474578004968,1,0.07333333333333333,22,0.7411926908514558
13,upachara,6.0,3.4742268041237114,96.0,1,2,3,5,5.0,2.0,3.0,0.008810572,0.008810572,0.008048278262137408,1,0.3333333333333333,1,0.18752125160434419
14,upaya,6.0,3.4948453608247423,0.0,1,2,2,4,4.0,2.0,2.0,0.0066079297,0.0066079297,0.004974777840998907,1,1.0,1,0.18316801131619984
15,adami,7.0,3.8556701030927836,283.3578320802006,11,5,3,8,8.0,5.0,3.0,0.0154185025,0.0154185025,0.015308468140714314,1,0.26666666666666666,4,0.06371470003432933
16,samaya,5.0,2.865979381443299,491.89510307374167,66,4,8,12,12.0,4.0,8.0,0.02202643,0.02202643,0.022275921959012384,1,0.1111111111111111,4,0.14779924304738398
17,nirmana,0.0,0.0,0.0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0013351134945936147,3,0.0,0,0.0
18,bhavana,0.0,0.0,0.0,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0013351134945936147,4,0.0,0,0.0
19,prasannata,6.0,3.422680412371134,0.0,3,2,0,2,2.0,2.0,0.0,0.0066079297,0.0066079297,0.004876858375390143,1,1.0,1,0.2408414484741409
20,shanti,6.0,3.422680412371134,0.0,3,2,0,2,2.0,2.0,0.0,0.0066079297,0.0066079297,0.004876858375390143,1,1.0,1,0.2408414484741409
21,guna,5.0,2.9587628865979383,108.37844516594515,70,4,1,5,5.0,4.0,1.0,0.011013215,0.011013215,0.01054005698107224,1,0.3333333333333333,2,0.10020093897672118
22,kashta,0.0,0.0,0.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0013351134945936147,5,0.0,0,0.0
23,roga,6.0,3.402061855670103,96.0,3,3,3,6,6.0,3.0,3.0,0.008810572,0.008810572,0.007919177045347153,1,0.3333333333333333,1,0.2457037100301554
24,sansara,5.0,3.082474226804124,374.09211164222774,70,4,1,5,5.0,4.0,1.0,0.011013215,0.011013215,0.010414535921903431,1,0.16666666666666666,1,0.07406731238750412
25,kami,0.0,0.0,0.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0013351134945936147,6,0.0,0,0.0
26,bhavishya,6.0,3.845360824742268,0.0,66,1,2,3,3.0,1.0,2.0,0.0066079297,0.0066079297,0.005642679606375332,1,1.0,1,0.03612774938858093
27,kavita,0.0,0.0,0.0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0013351134945936147,7,0.0,0,0.0
28,bhagya,0.0,0.0,0.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0013351134945936147,8,0.0,0,0.0
29,pida?a,7.0,4.453608247422681,0.0,11,0,1,1,1.0,0.0,1.0,0.004405286,0.004405286,0.0037046905286149644,1,0.0,0,0.012179940356072111
30,yogyata,0.0,0.0,0.0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0013351134945936147,9,0.0,0,0.0
31,bodha,5.0,2.649484536082474,1008.6637052060435,70,6,15,21,21.0,6.0,15.0,0.03524229,0.03524229,0.037651373571080525,1,0.047619047619047616,5,0.2185872332198358
32,bhutakala,6.0,3.845360824742268,0.0,66,1,2,3,3.0,1.0,2.0,0.0066079297,0.0066079297,0.005642679606375332,1,1.0,1,0.03612774938858093
33,parishrama,6.0,3.4742268041237114,96.0,1,3,3,6,6.0,3.0,3.0,0.008810572,0.008810572,0.008048278262137408,1,0.3333333333333333,1,0.18752125160434419
34,sharira,1.0,1.0,0.0,13,1,1,2,2.0,1.0,1.0,0.004405286,0.004405286,0.008900756630623717,10,0.0,0,0.0019292661241754755
35,dina,6.0,3.536082474226804,26.871428571428567,66,4,0,4,4.0,4.0,0.0,0.011013215,0.011013215,0.01036959926599383,1,0.5,3,0.07213940668286901
36,hiro,8.0,4.845360824742268,0.0,11,1,1,2,2.0,1.0,1.0,0.004405286,0.004405286,0.003504108259285775,1,0.0,0,0.011987872545428881
37,prakasha,6.0,3.618556701030928,96.0,70,1,2,3,3.0,1.0,2.0,0.0066079297,0.0066079297,0.007208273078651134,1,0.0,0,0.03744266737610206
38,mana,0.0,0.0,0.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0013351134945936147,11,0.0,0,0.0
39,mansapeshi,0.0,0.0,0.0,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0013351134945936147,12,0.0,0,0.0
40,chinta,0.0,0.0,0.0,16,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0013351134945936147,13,0.0,0,0.0
41,pachhatava,0.0,0.0,0.0,17,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0013351134945936147,14,0.0,0,0.0
42,dhera,5.0,3.2268041237113403,147.33918581418578,70,0,5,5,5.0,0.0,5.0,0.013215859,0.013215859,0.012378012922815866,1,0.0,0,0.1013849414581981
43,ankha,0.0,0.0,0.0,18,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0013351134945936147,15,0.0,0,0.0
44,virama,6.0,3.422680412371134,0.0,3,2,0,2,2.0,2.0,0.0,0.0066079297,0.0066079297,0.004876858375390143,1,1.0,1,0.2408414484741409
45,murkhata,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0013351134945936147,16,0.0,0,0.0
46,labha,0.0,0.0,0.0,20,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0013351134945936147,17,0.0,0,0.0
47,vakila,0.0,0.0,0.0,21,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0013351134945936147,18,0.0,0,0.0
48,sansthapaka,0.0,0.0,0.0,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0013351134945936147,19,0.0,0,0.0
49,hridaya,0.0,0.0,0.0,23,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0013351134945936147,20,0.0,0,0.0
50,apeksha,5.0,2.7628865979381443,301.44686040653556,1,4,0,4,4.0,4.0,0.0,0.011013215,0.011013215,0.008516522721795436,1,0.3333333333333333,2,0.42400945979034077
51,avashyakata,6.0,3.2783505154639174,181.7916666666668,25,3,2,5,5.0,3.0,2.0,0.008810572,0.008810572,0.007466572075789681,1,0.3333333333333333,1,0.2501129257926379
52,vinasha,6.0,3.422680412371134,0.0,3,2,0,2,2.0,2.0,0.0,0.0066079297,0.0066079297,0.004876858375390143,1,1.0,1,0.2408414484741409
53,artha,6.0,4.0,12.020238095238092,25,2,1,3,3.0,2.0,1.0,0.0066079297,0.0066079297,0.006363502630058581,1,0.0,0,0.016252474868983385
54,uddeshya,7.0,4.608247422680412,0.0,25,1,1,2,2.0,1.0,1.0,0.004405286,0.004405286,0.003924827194993153,1,0.0,0,0.009271477318497
55,adata,0.0,0.0,0.0,24,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0013351134945936147,21,0.0,0,0.0
56,vichara,6.0,3.618556701030928,261.086904761905,25,3,5,8,8.0,3.0,5.0,0.013215859,0.013215859,0.015228358585050342,1,0.0,0,0.049138687504830254
57,prashikshana,0.0,0.0,0.0,26,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0013351134945936147,22,0.0,0,0.0
58,karana,7.0,4.608247422680412,0.0,25,1,1,2,2.0,1.0,1.0,0.004405286,0.004405286,0.003924827194993153,1,0.0,0,0.009271477318497
59,dhana,6.0,3.9896907216494846,10.7797619047619,25,2,1,3,3.0,2.0,1.0,0.0066079297,0.0066079297,0.005879415952755774,1,0.0,0,0.02191310209194995
