Id,Label,Eccentricity,Closeness Centrality,Betweenness Centrality,Modularity Class,In-Degree,Out-Degree,Degree,Weighted Degree,Weighted In-Degree,Weighted Out-Degree,Authority,Hub,PageRank,Component ID,Clustering Coefficient,Number of triangles,Eigenvector Centrality
73,S73,4.0,2.0842105263157893,3.1817368545141456,4,8,4,12,12.0,8.0,4.0,0.007403189,0.007403189,0.0072484162103202895,1,0.5909090909090909,39,0.2868761357189716
74,S74,4.0,2.0105263157894737,1.110999323257388,6,8,3,11,11.0,8.0,3.0,0.006833713,0.006833713,0.006717510017494493,1,0.8,44,0.32392878236763606
75,S75,4.0,2.1052631578947367,11.125416570348541,4,6,5,11,11.0,6.0,5.0,0.006833713,0.006833713,0.006958681553611746,1,0.45454545454545453,25,0.22823927913074477
76,S76,3.0,1.8736842105263158,20.194216832762407,4,16,3,19,19.0,16.0,3.0,0.011389522,0.011389522,0.010828270568973264,1,0.45614035087719296,78,0.41590024560531297
77,S77,3.0,1.6,128.38046473774656,4,33,10,43,43.0,33.0,10.0,0.025056947,0.025056947,0.022488080039561938,1,0.39756367663344405,359,0.8782762116502109
78,S78,3.0,1.4421052631578948,427.72746650559975,3,43,11,54,54.0,43.0,11.0,0.031321183,0.031321183,0.030488581525738478,1,0.2851153039832285,408,0.9731268414569237
79,S79,3.0,1.6105263157894736,206.63522336615733,3,36,4,40,40.0,36.0,4.0,0.02334852,0.02334852,0.022299631547467134,1,0.3153846153846154,246,0.7884901665552313
80,S80,3.0,1.9052631578947368,24.030186960142032,2,11,3,14,14.0,11.0,3.0,0.008542141,0.008542141,0.009112288877233456,1,0.4065934065934066,37,0.22005621652122875
81,S81,4.0,1.9684210526315788,10.494157536594294,4,16,3,19,19.0,16.0,3.0,0.011389522,0.011389522,0.010493567426184557,1,0.5555555555555556,95,0.4566372178098415
82,S82,3.0,1.8526315789473684,83.05610266654008,5,20,3,23,23.0,20.0,3.0,0.013667426,0.013667426,0.014002960627536394,1,0.2885375494071146,73,0.40757203257915575
83,S83,4.0,2.4210526315789473,0.5018315018315018,6,3,2,5,5.0,3.0,2.0,0.0034168565,0.0034168565,0.004134463726013946,1,0.7,7,0.09219011378340551
