Source,Target, id, Weight
1,22,1,1
1,63,2,1
1,72,3,1
1,73,4,1
1,75,5,1
1,77,6,1
1,78,7,1
1,79,8,1
1,92,9,1
2,8,10,1
2,83,11,1
3,9,12,1
3,18,13,1
3,26,14,1
3,34,15,1
3,38,16,1
3,43,17,1
3,47,18,2
3,53,19,1
3,63,20,1
3,77,21,1
5,8,22,2
5,18,23,1
5,19,24,1
5,37,25,1
5,38,26,1
5,43,27,1
5,47,28,1
5,53,29,1
5,60,30,1
5,63,31,1
5,64,32,1
5,72,33,1
5,75,34,1
5,77,35,1
5,78,36,1
5,79,37,1
5,83,38,2
6,9,39,1
6,18,40,1
6,26,41,1
6,43,42,1
6,47,43,2
6,53,44,1
6,63,45,1
6,77,46,1
7,8,47,1
7,22,48,1
7,73,49,1
7,83,50,1
7,92,51,1
8,10,52,1
8,11,53,1
8,14,54,1
8,15,55,1
8,20,56,1
8,21,57,3
8,23,58,1
8,24,59,1
8,29,60,2
8,35,61,1
8,37,62,1
8,38,63,2
8,39,64,1
8,40,65,1
8,41,66,1
8,44,67,1
8,45,68,1
8,53,69,2
8,59,70,1
8,61,71,1
8,65,72,1
8,67,73,4
8,68,74,2
8,69,75,1
8,70,76,1
8,71,77,3
8,73,78,1
8,74,79,1
8,80,80,3
8,81,81,1
8,83,82,3
8,88,83,1
8,92,84,1
8,93,85,2
8,94,86,5
9,13,87,1
9,15,88,2
9,16,89,1
9,18,90,1
9,21,91,1
9,26,92,1
9,31,93,1
9,33,94,1
9,35,95,2
9,37,96,3
9,38,97,1
9,43,98,2
9,47,99,2
9,48,100,1
9,53,101,1
9,63,102,1
9,64,103,1
9,65,104,2
9,67,105,1
9,69,106,1
9,70,107,3
9,71,108,1
9,73,109,1
9,75,110,2
9,77,111,2
9,81,112,1
9,82,113,1
9,83,114,1
9,85,115,1
9,86,116,1
9,87,117,1
9,88,118,2
9,89,119,3
9,90,120,1
9,91,121,1
9,92,122,1
9,93,123,1
9,94,124,1
10,38,125,1
10,83,126,1
11,36,127,1
11,83,128,1
12,13,129,1
12,31,130,1
12,69,131,1
12,88,132,1
13,18,133,1
13,26,134,1
13,31,135,1
13,43,136,1
13,47,137,2
13,53,138,1
13,63,139,1
13,69,140,1
13,77,141,1
13,88,142,1
14,18,143,1
14,19,144,1
14,37,145,1
14,38,146,1
14,43,147,1
14,47,148,1
14,53,149,1
14,64,150,1
15,18,151,2
15,26,152,2
15,43,153,2
15,47,154,4
15,53,155,2
15,63,156,2
15,77,157,2
15,78,158,1
15,83,159,1
16,84,160,1
18,21,161,1
18,31,162,1
18,33,163,1
18,35,164,2
18,37,165,3
18,38,166,1
18,43,167,1
18,47,168,1
18,48,169,1
18,53,170,3
18,58,171,2
18,63,172,3
18,64,173,1
18,65,174,1
18,67,175,1
18,69,176,1
18,70,177,1
18,71,178,1
18,72,179,2
18,73,180,1
18,75,181,3
18,77,182,3
18,78,183,2
18,79,184,2
18,81,185,1
18,82,186,1
18,83,187,1
18,85,188,1
18,87,189,1
18,88,190,1
18,89,191,2
18,90,192,1
18,91,193,1
18,93,194,1
18,94,195,1
19,53,196,1
20,83,197,1
21,26,198,1
21,43,199,1
21,47,200,2
21,53,201,1
21,63,202,1
21,77,203,1
21,83,204,1
22,49,205,2
22,59,206,2
22,66,207,2
22,67,208,3
22,73,209,1
22,86,210,1
23,29,211,1
23,37,212,1
23,38,213,1
23,43,214,1
23,44,215,1
23,47,216,1
23,53,217,2
23,64,218,1
23,67,219,2
23,69,220,1
23,81,221,1
23,83,222,1
26,31,223,1
26,33,224,1
26,35,225,2
26,37,226,3
26,38,227,1
26,43,228,1
26,47,229,1
26,48,230,1
26,53,231,1
26,63,232,1
26,64,233,3
26,65,234,1
26,67,235,1
26,69,236,1
26,70,237,1
26,71,238,1
26,73,239,1
26,75,240,1
26,77,241,1
26,81,242,1
26,82,243,1
26,83,244,1
26,85,245,1
26,87,246,1
26,88,247,1
26,89,248,2
26,90,249,1
26,91,250,1
26,93,251,1
26,94,252,1
27,64,253,2
28,42,254,1
28,84,255,1
29,76,256,1
29,83,257,1
30,64,258,2
31,43,259,1
31,46,260,1
31,47,261,2
31,48,262,1
31,53,263,1
31,63,264,1
31,70,265,1
31,75,266,1
31,77,267,1
32,81,268,1
34,46,269,1
35,46,270,1
35,83,271,1
37,43,272,2
37,47,273,4
37,53,274,3
37,63,275,2
37,77,276,2
38,43,277,1
38,47,278,2
38,53,279,2
38,63,280,1
38,64,281,4
38,68,282,1
38,77,283,1
38,88,284,1
39,60,285,1
39,83,286,1
40,60,287,1
40,83,288,1
41,83,289,1
43,47,290,3
43,48,291,1
43,53,292,3
43,63,293,2
43,64,294,1
43,65,295,1
43,67,296,1
43,69,297,1
