Id,Label,Eccentricity,Closeness Centrality,Betweenness Centrality,Modularity Class,In-Degree,Out-Degree,Degree,Weighted Degree,Weighted In-Degree,Weighted Out-Degree,Authority,Hub,PageRank,Component ID,Clustering Coefficient,Number of triangles,Eigenvector Centrality
1,prarambha,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.001509054295036575,0,0.0,0,0.0
2,anubhava,5.0,2.8135593220338984,441.96926406926406,29,2,7,9,9.0,2.0,7.0,0.024793388,0.024793388,0.019811664248892465,1,0.0,0,0.2486971976225271
3,anumati,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.001509054295036575,2,0.0,0,0.0
4,sandesha,6.0,4.067796610169491,0.0,29,0,1,1,1.0,0.0,1.0,0.005509642,0.005509642,0.00421594655753002,1,0.0,0,0.017332828202448157
5,kama,4.0,2.4237288135593222,973.7571428571431,20,17,19,36,36.0,17.0,19.0,0.060606062,0.060606062,0.08581158652099792,1,0.0,0,0.2900857352735716
6,vyakti,1.0,1.0,3.0,2,2,3,5,5.0,2.0,3.0,0.011019284,0.011019284,0.019295606510600832,3,0.0,0,0.008569067676752425
7,merudanda,1.0,1.0,0.0,8,1,1,2,2.0,1.0,1.0,0.005509642,0.005509642,0.010060361966910496,4,0.0,0,0.002329961557300917
8,kshamata,1.0,1.0,3.0,3,1,3,4,4.0,1.0,3.0,0.011019284,0.011019284,0.019295606510600832,5,0.0,0,0.008569067676752425
9,rakta,0.0,0.0,0.0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.001509054295036575,6,0.0,0,0.0
10,paira,1.0,1.0,3.0,5,3,2,5,5.0,3.0,2.0,0.011019284,0.011019284,0.019295606510600832,7,0.0,0,0.008569067676752425
11,banha,1.0,1.0,0.0,6,1,1,2,2.0,1.0,1.0,0.005509642,0.005509642,0.010060361966910496,8,0.0,0,0.002329961557300917
12,kuhani,1.0,1.0,0.0,6,1,1,2,2.0,1.0,1.0,0.005509642,0.005509642,0.010060361966910496,8,0.0,0,0.002329961557300917
13,chehara,1.0,1.0,0.0,7,1,1,2,2.0,1.0,1.0,0.005509642,0.005509642,0.010060361966910496,9,0.0,0,0.002329961557300917
14,haddi,1.0,1.0,0.0,8,1,1,2,2.0,1.0,1.0,0.005509642,0.005509642,0.010060361966910496,4,0.0,0,0.002329961557300917
15,sthiti,4.0,2.4745762711864407,259.1283008658009,10,11,15,26,26.0,11.0,15.0,0.049586777,0.049586777,0.03311226914216593,1,0.22058823529411764,30,1.0
16,gatividhi,5.0,3.406779661016949,0.0,20,1,1,2,2.0,1.0,1.0,0.005509642,0.005509642,0.004984407889478946,1,0.0,0,0.054528392537797
17,upachara,5.0,3.406779661016949,0.0,20,1,1,2,2.0,1.0,1.0,0.005509642,0.005509642,0.004984407889478946,1,0.0,0,0.054528392537797
18,bistara,1.0,1.0,0.0,37,1,1,2,2.0,1.0,1.0,0.005509642,0.005509642,0.010060361966910496,10,0.0,0,0.002329961557300917
19,matra,6.0,4.0508474576271185,0.6666666666666666,30,4,0,4,4.0,4.0,0.0,0.013774104,0.013774104,0.008009101889238805,1,0.0,0,0.18871549201603435
20,samaya,5.0,3.169491525423729,98.60064935064936,30,5,8,13,13.0,5.0,8.0,0.027548209,0.027548209,0.01721183095243716,1,0.0,0,0.29403765357761164
21,dama,6.0,4.338983050847458,0.0,10,1,1,2,2.0,1.0,1.0,0.005509642,0.005509642,0.003677439943588859,1,0.0,0,0.05246407114158952
22,kankha,0.0,0.0,0.0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.001509054295036575,11,0.0,0,0.0
23,sandhishotha,6.0,4.338983050847458,0.0,10,1,1,2,2.0,1.0,1.0,0.005509642,0.005509642,0.003677439943588859,1,0.0,0,0.05246407114158952
24,gatishilata,5.0,3.4237288135593222,0.0625,10,3,3,6,6.0,3.0,3.0,0.011019284,0.011019284,0.006504569368614366,1,0.6666666666666666,2,0.37076773259948076
25,pindali,2.0,1.6666666666666667,0.0,5,1,1,2,2.0,1.0,1.0,0.005509642,0.005509642,0.0069819471190137195,7,0.0,0,0.004587002592916857
26,roga,5.0,3.3559322033898304,115.0625,10,5,5,10,10.0,5.0,5.0,0.016528925,0.016528925,0.012756707203481125,1,0.2,2,0.3875754953323623
27,samuha,1.0,1.0,1.0,70,1,1,2,2.0,1.0,1.0,0.008264462,0.008264462,0.014677984238755666,12,0.0,0,0.00517554334461156
28,pranali,5.0,3.406779661016949,0.0,20,1,1,2,2.0,1.0,1.0,0.005509642,0.005509642,0.004984407889478946,1,0.0,0,0.054528392537797
29,tuta,0.0,0.0,0.0,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.001509054295036575,13,0.0,0,0.0
30,pida?a,6.0,3.7966101694915255,0.0,29,0,1,1,1.0,0.0,1.0,0.005509642,0.005509642,0.0036148072324955326,1,0.0,0,0.041246284448765026
31,mahina,1.0,1.0,0.0,12,1,1,2,2.0,1.0,1.0,0.005509642,0.005509642,0.010060361966910496,14,0.0,0,0.002329961557300917
32,saptaha,1.0,1.0,0.0,12,1,1,2,2.0,1.0,1.0,0.005509642,0.005509642,0.010060361966910496,14,0.0,0,0.002329961557300917
33,pradana,0.0,0.0,0.0,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.001509054295036575,15,0.0,0,0.0
34,svatantrata,5.0,3.4237288135593222,0.0625,10,3,3,6,6.0,3.0,3.0,0.011019284,0.011019284,0.006504569368614366,1,0.6666666666666666,2,0.37076773259948076
35,upayoga,5.0,3.406779661016949,0.0,20,1,1,2,2.0,1.0,1.0,0.005509642,0.005509642,0.004984407889478946,1,0.0,0,0.054528392537797
36,pani,1.0,1.0,0.0,41,1,1,2,2.0,1.0,1.0,0.005509642,0.005509642,0.010060361966910496,16,0.0,0,0.002329961557300917
37,kshetra,2.0,1.5,0.0,70,1,0,1,1.0,1.0,0.0,0.005509642,0.005509642,0.007751550830987915,12,0.0,0,0.0034143475873004785
38,rata,6.0,4.0508474576271185,0.6666666666666666,30,4,4,8,8.0,4.0,4.0,0.013774104,0.013774104,0.008009101889238805,1,0.0,0,0.18871549201603435
39,mansapeshi,0.0,0.0,0.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.001509054295036575,17,0.0,0,0.0
40,kandha,0.0,0.0,0.0,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.001509054295036575,18,0.0,0,0.0
41,kampakampi,0.0,0.0,0.0,16,0,0,0,0.0,0.0,0.0,0.0,0.0,0.001509054295036575,19,0.0,0,0.0
42,ankha,1.0,1.0,0.0,7,1,1,2,2.0,1.0,1.0,0.005509642,0.005509642,0.010060361966910496,9,0.0,0,0.002329961557300917
43,akramana,5.0,3.406779661016949,0.0,20,1,0,1,1.0,1.0,0.0,0.005509642,0.005509642,0.004984407889478946,1,0.0,0,0.054528392537797
44,variyata,0.0,0.0,0.0,17,0,0,0,0.0,0.0,0.0,0.0,0.0,0.001509054295036575,20,0.0,0,0.0
45,labha,0.0,0.0,0.0,18,0,0,0,0.0,0.0,0.0,0.0,0.0,0.001509054295036575,21,0.0,0,0.0
46,sahara,0.0,0.0,0.0,19,0,0,0,0.0,0.0,0.0,0.0,0.0,0.001509054295036575,22,0.0,0,0.0
47,prayoga,5.0,3.406779661016949,0.0,20,1,1,2,2.0,1.0,1.0,0.005509642,0.005509642,0.004984407889478946,1,0.0,0,0.054528392537797
48,avashyakata,5.0,3.4237288135593222,0.0625,10,3,3,6,6.0,3.0,3.0,0.011019284,0.011019284,0.006504569368614366,1,0.6666666666666666,2,0.37076773259948076
49,apeksha,5.0,2.6440677966101696,440.3741883116883,10,4,0,4,4.0,4.0,0.0,0.013774104,0.013774104,0.009979922963056737,1,0.3333333333333333,2,0.42529612513727766
50,vishvasa,1.0,1.0,0.0,50,1,1,2,2.0,1.0,1.0,0.005509642,0.005509642,0.010060361966910496,23,0.0,0,0.002329961557300917
51,artha,6.0,4.3559322033898304,0.0,20,1,0,1,1.0,1.0,0.0,0.005509642,0.005509642,0.005677125439361411,1,0.0,0,0.012029621421456797
52,ichchha,5.0,3.3728813559322033,58.0,20,0,2,2,2.0,0.0,2.0,0.008264462,0.008264462,0.00981226807505866,1,0.0,0,0.058284851738254255
53,uddeshya,0.0,0.0,0.0,21,0,0,0,0.0,0.0,0.0,0.0,0.0,0.001509054295036575,24,0.0,0,0.0
54,prashikshana,0.0,0.0,0.0,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.001509054295036575,25,0.0,0,0.0
55,karana,0.0,0.0,0.0,23,0,0,0,0.0,0.0,0.0,0.0,0.0,0.001509054295036575,26,0.0,0,0.0
56,sudhara,0.0,0.0,0.0,24,0,0,0,0.0,0.0,0.0,0.0,0.0,0.001509054295036575,27,0.0,0,0.0
57,apurti,5.0,3.406779661016949,0.0,20,1,1,2,2.0,1.0,1.0,0.005509642,0.005509642,0.004984407889478946,1,0.0,0,0.054528392537797
58,janma,0.0,0.0,0.0,25,0,0,0,0.0,0.0,0.0,0.0,0.0,0.001509054295036575,28,0.0,0,0.0
59,samaya,5.0,3.169491525423729,98.60064935064936,30,5,8,13,13.0,5.0,8.0,0.027548209,0.027548209,0.017211830952437165,1,0.0,0,0.29403765357761164
60,vatavarana,5.0,3.4237288135593222,0.0625,10,3,3,6,6.0,3.0,3.0,0.011019284,0.011019284,0.006504569368614366,1,0.6666666666666666,2,0.37076773259948076
61,ayu,6.0,4.0508474576271185,0.6666666666666666,30,4,4,8,8.0,4.0,4.0,0.013774104,0.013774104,0.008009101889238805,1,0.0,0,0.18871549201603435
62,nipunata,1.0,1.0,0.0,66,1,1,2,2.0,1.0,1.0,0.005509642,0.005509642,0.010060361966910496,29,0.0,0,0.002329961557300917
63,udara,0.0,0.0,0.0,26,0,0,0,0.0,0.0,0.0,0.0,0.0,0.001509054295036575,30,0.0,0,0.0
64,arama,5.0,2.7966101694915255,170.4727272727273,29,2,0,2,2.0,2.0,0.0,0.008264462,0.008264462,0.0070901608269379034,1,0.0,0,0.09577467698656203
65,arama,5.0,2.7966101694915255,170.4727272727273,29,2,0,2,2.0,2.0,0.0,0.008264462,0.008264462,0.0070901608269379034,1,0.0,0,0.09577467698656203
66,sahayata,5.0,3.406779661016949,0.0,20,1,1,2,2.0,1.0,1.0,0.005509642,0.005509642,0.004984407889478946,1,0.0,0,0.054528392537797
67,chikitsaka,2.0,1.6666666666666667,0.0,2,1,1,2,2.0,1.0,1.0,0.005509642,0.005509642,0.0069819471190137195,3,0.0,0,0.004587002592916857
68,prabhava,0.0,0.0,0.0,27,0,0,0,0.0,0.0,0.0,0.0,0.0,0.001509054295036575,31,0.0,0,0.0
69,janakari,5.0,3.0847457627118646,164.0,29,4,3,7,7.0,4.0,3.0,0.013774104,0.013774104,0.01273989321619072,1,0.0,0,0.10235200292166585
70,asani,5.0,3.4237288135593222,0.0625,10,3,3,6,6.0,3.0,3.0,0.011019284,0.011019284,0.006504569368614366,1,0.6666666666666666,2,0.37076773259948076
71,utpada,5.0,3.406779661016949,0.0,20,0,1,1,1.0,0.0,1.0,0.005509642,0.005509642,0.004984407889478946,1,0.0,0,0.054528392537797
72,sudhara,0.0,0.0,0.0,28,0,0,0,0.0,0.0,0.0,0.0,0.0,0.001509054295036575,32,0.0,0,0.0
73,prayatna,5.0,3.406779661016949,0.0,20,1,1,2,2.0,1.0,1.0,0.005509642,0.005509642,0.004984407889478946,1,0.0,0,0.054528392537797
74,sikha,6.0,4.067796610169491,0.0,29,1,1,2,2.0,1.0,1.0,0.005509642,0.005509642,0.00421594655753002,1,0.0,0,0.017332828202448157
75,subaha,6.0,4.0508474576271185,0.6666666666666666,30,4,0,4,4.0,4.0,0.0,0.013774104,0.013774104,0.008009101889238805,1,0.0,0,0.18871549201603435
76,ushma,0.0,0.0,0.0,31,0,0,0,0.0,0.0,0.0,0.0,0.0,0.001509054295036575,33,0.0,0,0.0
77,urja,2.0,1.6666666666666667,0.0,3,1,1,2,2.0,1.0,1.0,0.005509642,0.005509642,0.0069819471190137195,5,0.0,0,0.004587002592916857
78,parshva,0.0,0.0,0.0,32,0,0,0,0.0,0.0,0.0,0.0,0.0,0.001509054295036575,34,0.0,0,0.0
79,baisakhi,0.0,0.0,0.0,33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.001509054295036575,35,0.0,0,0.0
80,dhairya,0.0,0.0,0.0,34,0,0,0,0.0,0.0,0.0,0.0,0.0,0.001509054295036575,36,0.0,0,0.0
81,vikriti,0.0,0.0,0.0,35,0,0,0,0.0,0.0,0.0,0.0,0.0,0.001509054295036575,37,0.0,0,0.0
82,lakada?i,0.0,0.0,0.0,36,0,0,0,0.0,0.0,0.0,0.0,0.0,0.001509054295036575,38,0.0,0,0.0
83,parivara,2.0,1.6666666666666667,0.0,2,1,0,1,1.0,1.0,0.0,0.005509642,0.005509642,0.0069819471190137195,3,0.0,0,0.004587002592916857
84,gadda,1.0,1.0,0.0,37,1,1,2,2.0,1.0,1.0,0.005509642,0.005509642,0.010060361966910496,10,0.0,0,0.002329961557300917
85,kara,0.0,0.0,0.0,38,0,0,0,0.0,0.0,0.0,0.0,0.0,0.001509054295036575,39,0.0,0,0.0
86,gola,0.0,0.0,0.0,39,0,0,0,0.0,0.0,0.0,0.0,0.0,0.001509054295036575,40,0.0,0,0.0
87,dhyana,5.0,3.0338983050847457,92.34821428571428,10,4,1,5,5.0,4.0,1.0,0.013774104,0.013774104,0.00921146163110781,1,0.3333333333333333,2,0.3881005608019289
88,ghanta,6.0,3.6610169491525424,0.0,30,2,1,3,3.0,2.0,1.0,0.008264462,0.008264462,0.004936684243502546,1,1.0,1,0.09842102749104296
89,ghutana,2.0,1.6666666666666667,0.0,5,1,1,2,2.0,1.0,1.0,0.005509642,0.005509642,0.0069819471190137195,7,0.0,0,0.004587002592916857
90,vahika,0.0,0.0,0.0,40,0,0,0,0.0,0.0,0.0,0.0,0.0,0.001509054295036575,41,0.0,0,0.0
91,aksijana,1.0,1.0,0.0,41,1,1,2,2.0,1.0,1.0,0.005509642,0.005509642,0.010060361966910496,16,0.0,0,0.002329961557300917
