Id,Label,Eccentricity,Closeness Centrality,Betweenness Centrality,Modularity Class,In-Degree,Out-Degree,Degree,Weighted Degree,Weighted In-Degree,Weighted Out-Degree,Authority,Hub,PageRank,Component ID,Clustering Coefficient,Number of triangles,Eigenvector Centrality
1,S1,4.0,2.336842105263158,0.10384897360703813,1,0,4,4,4.0,0.0,4.0,0.0020695364,0.0020695364,0.0029841782149336448,0,0.6666666666666666,4,0.0697237421096169
2,S2,3.0,2.0526315789473686,10.975274293962201,0,0,11,11,11.0,0.0,11.0,0.0049668876,0.0049668876,0.005692622510784674,0,0.5818181818181818,32,0.1792567846052191
3,S3,3.0,1.9894736842105263,1.934406405340785,0,0,13,13,13.0,0.0,13.0,0.005794702,0.005794702,0.0060002701338849685,0,0.5769230769230769,45,0.2777132997503434
4,S4,3.0,1.9894736842105263,1.934406405340785,0,0,13,13,13.0,0.0,13.0,0.005794702,0.005794702,0.0060002701338849685,0,0.5769230769230769,45,0.2777132997503434
5,S5,4.0,3.0842105263157893,0.0,6,0,1,1,1.0,0.0,1.0,8.2781457E-4,8.2781457E-4,0.002132057870889536,0,0.0,0,0.004964262548423859
6,S6,3.0,1.6631578947368422,93.93918363258828,1,1,36,37,37.0,1.0,36.0,0.015728477,0.015728477,0.015511184190549029,0,0.3858858858858859,257,0.5688149361242653
7,S7,3.0,1.936842105263158,3.6050468067044164,1,1,14,15,15.0,1.0,14.0,0.0066225166,0.0066225166,0.006780242531688926,0,0.580952380952381,61,0.2788459074355219
8,S8,3.0,1.9473684210526316,14.879259693282455,2,0,16,16,16.0,0.0,16.0,0.007036424,0.007036424,0.007336007010853544,0,0.45,54,0.2721420430573839
9,S9,3.0,1.8210526315789475,11.328479520569068,2,1,23,24,24.0,1.0,23.0,0.010347682,0.010347682,0.009908755921212544,0,0.5942028985507246,164,0.47047363477171344
10,S10,3.0,1.5894736842105264,143.90823804746287,1,2,41,43,43.0,2.0,41.0,0.01821192,0.01821192,0.01772664029613804,0,0.3831672203765227,346,0.6813550075206879
